aqi,pm25,pm10,noise_db,temperature,humidity,weather_condition,distance_km,place_category,place_rating,time_of_day,day_of_week,user_mood,preferred_category,max_distance,user_previous_rating,suitability_score
34,21.2,40.5,37,30.8,55,Mist/Fog,1.7,Parks,3.7,10,1,Exercise,Fitness,20.0,3.1,99
160,79.3,129.9,55,28.2,76,Partly Cloudy,0.8,Cafes,3.7,9,2,Fresh Air,Cafes,10.0,0.0,40
127,56.8,110.7,53,35.3,62,Rainy,2.3,Cafes,4.9,12,1,Fresh Air,Meditation,5.0,3.7,49
140,69.9,121.1,43,27.9,37,Thunderstorm,1.1,Cafes,3.8,19,2,Meditate,Lakes,8.0,0.0,43
28,14.0,27.9,34,29.9,70,Partly Cloudy,2.2,Lakes,4.7,6,1,Meditate,Lakes,15.0,0.0,97
142,61.8,130.8,53,35.3,42,Thunderstorm,6.0,Fitness,4.5,21,4,Study,Meditation,5.0,0.0,5
57,26.1,54.2,49,20.9,75,Clear,3.6,Parks,4.1,16,2,Study,Parks,10.0,0.0,83
148,87.3,150.1,44,29.2,46,Partly Cloudy,0.8,Cafes,4.0,9,2,Quiet Time,Fitness,8.0,3.0,60
58,33.2,66.5,34,24.6,75,Rainy,2.3,Libraries,3.7,21,5,Exercise,Cafes,15.0,0.0,90
57,26.8,48.8,43,34.4,71,Partly Cloudy,3.1,Cafes,4.7,11,2,Meditate,Meditation,10.0,3.5,62
23,14.8,28.8,47,19.6,70,Clear,11.4,Parks,3.9,17,1,Meditate,Libraries,8.0,0.0,60
83,51.5,96.7,62,33.0,58,Clear,3.8,Fitness,4.0,14,4,Exercise,Fitness,15.0,4.6,90
96,51.4,98.8,58,32.2,58,Partly Cloudy,0.9,Cafes,4.8,8,2,Relax,Cafes,20.0,4.2,69
54,25.4,44.5,36,20.7,47,Mist/Fog,1.3,Meditation,4.2,8,7,Quiet Time,Lakes,8.0,3.3,87
51,32.9,63.6,40,29.1,68,Mist/Fog,8.1,Meditation,4.2,7,7,Exercise,Libraries,5.0,0.0,73
153,96.9,189.8,48,35.5,65,Thunderstorm,4.4,Cafes,4.4,9,4,Quiet Time,All,8.0,3.4,59
78,40.1,68.1,53,20.7,40,Cloudy,1.0,Fitness,4.5,14,5,Study,Parks,10.0,0.0,60
146,58.5,112.5,31,23.3,57,Cloudy,8.5,Libraries,4.0,22,4,Meditate,Parks,5.0,0.0,56
154,62.0,113.1,54,30.3,38,Thunderstorm,5.4,Cafes,3.8,20,4,Exercise,All,10.0,4.4,51
29,18.5,36.2,39,22.8,57,Partly Cloudy,2.7,Lakes,4.7,11,3,Exercise,Cafes,10.0,0.0,99
60,36.1,60.7,38,31.1,42,Thunderstorm,3.4,Libraries,3.6,19,2,Study,Libraries,5.0,4.2,99
125,57.3,100.1,54,29.6,43,Partly Cloudy,3.7,Cafes,4.5,11,1,Quiet Time,Meditation,10.0,0.0,63
44,18.7,32.2,29,27.7,77,Mist/Fog,0.5,Meditation,4.3,13,6,Fresh Air,All,20.0,0.0,96
26,16.6,28.3,35,23.3,68,Mist/Fog,7.8,Parks,4.3,19,5,Quiet Time,All,10.0,0.0,94
43,20.0,38.4,41,31.5,76,Cloudy,4.2,Parks,4.7,11,5,Relax,Fitness,5.0,0.0,94
118,54.4,97.3,33,35.3,66,Mist/Fog,1.5,Libraries,4.6,9,5,Exercise,Meditation,15.0,0.0,70
61,36.7,62.7,37,23.5,38,Clear,1.5,Lakes,3.9,12,7,Relax,Libraries,20.0,0.0,99
171,107.6,208.9,57,19.6,78,Clear,2.4,Cafes,4.4,14,5,Quiet Time,Cafes,15.0,0.0,54
145,58.7,101.6,54,18.4,69,Rainy,0.9,Fitness,3.6,17,2,Meditate,All,5.0,0.0,6
28,11.9,21.3,28,22.9,79,Partly Cloudy,8.3,Meditation,4.6,17,5,Study,Parks,20.0,0.0,98
149,61.9,115.8,36,21.0,57,Rainy,2.3,Meditation,4.8,11,7,Meditate,Meditation,8.0,0.0,86
137,85.0,146.4,48,34.2,39,Rainy,1.7,Lakes,4.8,18,2,Fresh Air,Libraries,5.0,3.2,42
49,29.3,50.4,38,20.7,68,Thunderstorm,6.9,Parks,4.0,11,4,Relax,All,8.0,0.0,75
111,64.1,132.0,66,25.3,79,Clear,2.7,Fitness,4.5,19,7,Relax,Libraries,5.0,0.0,36
58,35.0,61.2,35,26.4,57,Partly Cloudy,2.1,Parks,4.9,9,3,Quiet Time,Libraries,15.0,0.0,91
119,54.9,110.7,33,21.2,68,Rainy,16.7,Libraries,4.6,18,3,Fresh Air,Fitness,8.0,0.0,52
57,24.8,46.3,39,28.7,79,Thunderstorm,0.9,Lakes,3.8,14,6,Fresh Air,Fitness,10.0,0.0,71
107,50.8,85.4,64,26.0,66,Clear,0.8,Fitness,4.1,15,1,Relax,Fitness,20.0,0.0,54
46,21.9,44.0,38,30.3,77,Cloudy,1.5,Parks,3.6,22,2,Fresh Air,All,10.0,0.0,99
30,18.3,35.0,38,25.2,64,Partly Cloudy,6.1,Meditation,5.0,15,7,Study,All,5.0,0.0,91
43,21.4,34.4,51,33.0,84,Clear,0.9,Parks,4.9,7,4,Fresh Air,Parks,8.0,0.0,99
44,20.6,43.3,33,31.9,35,Clear,7.6,Meditation,4.3,7,3,Fresh Air,All,20.0,0.0,86
84,51.5,113.1,43,35.7,46,Rainy,0.9,Lakes,4.7,6,1,Fresh Air,Libraries,15.0,3.1,60
148,74.1,144.9,57,24.4,45,Thunderstorm,8.8,Cafes,4.1,9,5,Quiet Time,Cafes,10.0,4.1,70
108,44.6,91.7,66,29.8,61,Clear,0.9,Fitness,3.5,12,4,Study,Cafes,5.0,4.4,28
89,57.2,96.0,44,25.1,48,Clear,1.8,Parks,4.3,18,7,Meditate,Lakes,15.0,0.0,72
151,64.8,139.1,37,33.7,41,Rainy,9.7,Libraries,3.8,11,1,Meditate,Fitness,8.0,0.0,50
171,96.1,170.8,56,27.0,59,Cloudy,2.0,Cafes,3.9,16,3,Meditate,Parks,20.0,0.0,19
20,12.2,26.6,39,24.3,40,Mist/Fog,4.5,Parks,3.6,13,4,Meditate,Libraries,20.0,3.4,78
80,47.6,80.2,51,20.8,73,Rainy,3.0,Parks,4.6,17,5,Relax,Meditation,20.0,4.4,64
57,24.8,52.5,29,35.6,51,Clear,1.9,Meditation,4.2,7,3,Quiet Time,Lakes,5.0,0.0,79
46,21.4,40.1,32,31.8,66,Partly Cloudy,1.8,Meditation,3.9,22,6,Quiet Time,All,8.0,0.0,89
125,71.9,157.3,35,23.2,80,Cloudy,1.1,Libraries,3.8,22,5,Relax,Lakes,10.0,3.4,61
55,31.5,54.9,38,35.6,56,Thunderstorm,0.4,Meditation,4.3,11,7,Meditate,Cafes,15.0,0.0,93
75,35.3,68.2,30,19.1,44,Mist/Fog,2.4,Libraries,4.1,12,3,Fresh Air,Cafes,10.0,0.0,77
63,34.1,56.8,34,21.4,48,Rainy,2.0,Libraries,4.6,20,6,Fresh Air,All,5.0,3.3,98
37,20.2,39.3,49,32.3,48,Mist/Fog,8.6,Parks,4.4,6,6,Study,Parks,5.0,3.1,64
45,24.0,41.8,42,24.1,39,Mist/Fog,0.6,Meditation,4.1,22,3,Fresh Air,Lakes,20.0,0.0,87
150,71.2,146.0,58,29.1,57,Mist/Fog,1.9,Cafes,4.3,17,7,Quiet Time,Libraries,8.0,0.0,52
142,69.2,132.3,43,20.0,64,Mist/Fog,1.0,Libraries,4.2,20,6,Study,Meditation,5.0,0.0,68
67,35.7,61.1,58,34.2,58,Rainy,9.4,Fitness,4.3,14,3,Relax,Fitness,20.0,0.0,33
114,70.5,134.9,49,19.9,44,Thunderstorm,1.2,Cafes,3.8,22,3,Meditate,Cafes,5.0,0.0,58
64,38.9,64.1,51,28.4,79,Cloudy,0.4,Parks,4.5,11,7,Fresh Air,Parks,20.0,3.9,99
58,36.6,71.4,37,19.6,76,Cloudy,1.6,Parks,4.3,6,7,Study,Lakes,20.0,0.0,77
66,32.9,67.4,47,22.3,64,Thunderstorm,0.3,Fitness,3.7,21,3,Study,Parks,20.0,4.7,51
144,59.1,96.7,51,32.4,77,Thunderstorm,4.7,Cafes,3.9,7,2,Relax,Parks,5.0,4.4,40
152,79.7,145.6,49,19.4,69,Rainy,2.8,Cafes,4.1,13,2,Quiet Time,Fitness,20.0,4.6,66
44,28.3,61.9,49,19.6,66,Rainy,1.5,Parks,3.6,16,7,Quiet Time,All,8.0,3.8,55
164,69.8,123.8,49,29.0,68,Mist/Fog,6.7,Cafes,4.2,11,4,Study,Fitness,8.0,3.3,40
38,18.5,32.4,30,24.8,47,Clear,0.5,Meditation,3.6,9,5,Exercise,Fitness,15.0,0.0,94
119,71.9,154.7,54,18.8,53,Cloudy,0.8,Fitness,4.5,6,2,Meditate,Lakes,8.0,0.0,41
38,19.2,41.5,43,22.7,47,Clear,1.4,Lakes,4.3,13,5,Relax,Lakes,5.0,3.4,99
51,31.4,62.7,44,34.6,63,Mist/Fog,1.0,Parks,4.6,14,5,Exercise,Cafes,20.0,0.0,97
174,74.5,150.8,56,27.7,79,Cloudy,0.8,Cafes,3.7,14,2,Study,Fitness,15.0,4.9,45
57,26.7,54.3,48,23.5,45,Partly Cloudy,2.8,Parks,4.9,22,4,Relax,Fitness,20.0,3.9,91
175,79.7,138.7,54,26.1,76,Rainy,0.6,Fitness,4.4,9,3,Quiet Time,Lakes,5.0,4.7,26
35,20.9,45.6,50,29.8,43,Clear,7.4,Lakes,4.4,17,4,Fresh Air,Parks,5.0,0.0,89
20,11.5,21.8,44,22.9,63,Mist/Fog,0.9,Parks,5.0,13,7,Study,Fitness,10.0,0.0,96
62,34.6,58.4,62,35.1,36,Thunderstorm,4.9,Fitness,4.2,18,3,Fresh Air,Lakes,20.0,0.0,26
36,23.3,49.1,40,23.2,48,Partly Cloudy,8.0,Meditation,3.8,9,1,Exercise,Parks,8.0,0.0,86
106,60.6,104.8,50,27.8,57,Partly Cloudy,4.0,Cafes,4.9,10,7,Exercise,Libraries,5.0,4.2,69
26,14.1,24.2,51,18.6,51,Thunderstorm,2.6,Lakes,3.5,9,4,Exercise,Fitness,10.0,3.7,60
24,14.1,22.9,42,19.7,45,Partly Cloudy,6.2,Parks,3.6,22,4,Exercise,Parks,20.0,0.0,99
68,29.2,60.8,50,31.9,72,Mist/Fog,5.8,Fitness,3.7,11,5,Exercise,Cafes,15.0,0.0,86
38,24.5,41.3,38,23.3,74,Cloudy,8.4,Parks,4.0,8,6,Exercise,Lakes,8.0,3.3,99
23,14.7,31.6,45,28.5,50,Clear,6.4,Lakes,4.8,18,5,Meditate,Libraries,15.0,4.3,84
169,87.5,144.1,50,31.0,36,Cloudy,12.7,Cafes,3.9,17,7,Relax,Parks,8.0,0.0,14
21,9.0,17.5,29,28.5,77,Thunderstorm,1.0,Meditation,4.3,18,7,Fresh Air,Lakes,15.0,0.0,99
122,72.9,156.4,36,20.3,58,Rainy,25.0,Libraries,4.3,14,3,Study,Cafes,5.0,0.0,31
56,30.2,49.9,44,18.6,49,Thunderstorm,6.9,Parks,3.6,15,1,Fresh Air,Meditation,8.0,4.1,65
131,79.7,165.1,51,27.7,60,Cloudy,1.4,Lakes,4.3,9,2,Exercise,Libraries,5.0,0.0,56
28,16.2,26.0,29,21.6,71,Partly Cloudy,4.4,Meditation,4.8,17,3,Exercise,Lakes,8.0,3.4,99
55,32.2,70.7,42,20.0,35,Thunderstorm,2.8,Parks,4.7,8,1,Fresh Air,Libraries,20.0,3.8,83
160,79.4,162.9,45,20.5,59,Partly Cloudy,9.8,Parks,4.5,20,6,Relax,Libraries,20.0,0.0,60
120,73.3,120.9,64,25.7,84,Thunderstorm,2.0,Fitness,3.6,22,3,Study,Lakes,5.0,0.0,9
143,65.9,123.1,50,33.9,50,Thunderstorm,4.1,Lakes,4.5,14,3,Exercise,All,20.0,0.0,27
74,34.4,72.5,42,21.7,73,Cloudy,1.4,Cafes,3.5,16,4,Meditate,All,15.0,0.0,63
60,28.1,51.8,35,19.0,37,Mist/Fog,0.8,Meditation,4.7,8,6,Fresh Air,Lakes,5.0,0.0,88
87,34.8,75.7,34,27.6,60,Clear,0.6,Meditation,4.5,10,4,Exercise,Libraries,10.0,4.8,91
90,57.4,99.5,67,18.2,39,Clear,3.7,Fitness,4.9,16,1,Meditate,Cafes,20.0,0.0,33
132,63.6,123.3,51,20.1,36,Rainy,2.5,Fitness,3.8,14,4,Meditate,Fitness,8.0,0.0,20
43,22.1,35.8,47,34.3,45,Mist/Fog,8.5,Parks,4.6,19,1,Relax,Parks,20.0,3.3,93
53,27.0,48.5,43,34.4,72,Mist/Fog,1.6,Meditation,5.0,15,6,Quiet Time,Lakes,5.0,3.3,76
160,76.0,159.2,28,19.6,46,Thunderstorm,1.9,Libraries,4.9,15,4,Exercise,Parks,8.0,0.0,71
179,95.5,162.2,33,31.5,41,Clear,2.4,Libraries,4.1,6,5,Relax,Cafes,8.0,3.8,41
151,96.4,203.7,32,35.2,66,Clear,2.3,Libraries,4.8,20,5,Study,Meditation,15.0,0.0,63
60,26.4,43.2,31,18.7,83,Clear,0.7,Libraries,4.0,21,3,Exercise,Fitness,20.0,0.0,91
155,73.9,131.9,41,31.6,62,Mist/Fog,10.6,Lakes,3.6,19,7,Meditate,Lakes,8.0,4.5,38
135,63.3,112.0,41,19.8,70,Clear,2.7,Meditation,4.3,8,5,Meditate,All,8.0,3.5,67
89,43.1,84.1,51,32.5,71,Thunderstorm,2.9,Fitness,4.4,19,5,Exercise,Parks,10.0,3.8,64
63,25.9,42.9,56,23.6,67,Cloudy,1.4,Cafes,3.9,6,1,Relax,Fitness,8.0,0.0,66
118,47.3,102.5,42,30.8,67,Clear,2.8,Parks,5.0,12,2,Study,Libraries,5.0,4.4,69
56,23.7,41.8,43,23.4,81,Partly Cloudy,6.2,Meditation,3.7,21,6,Fresh Air,Libraries,8.0,4.6,80
55,32.3,68.8,62,31.7,81,Partly Cloudy,4.3,Fitness,5.0,7,6,Fresh Air,Cafes,20.0,0.0,64
118,72.8,156.7,59,21.7,56,Clear,1.2,Fitness,3.7,9,1,Exercise,Fitness,20.0,0.0,87
57,30.2,48.4,36,28.8,37,Rainy,1.2,Lakes,4.9,9,4,Fresh Air,Libraries,5.0,4.4,91
59,32.3,70.8,38,31.9,61,Rainy,2.6,Lakes,3.6,19,5,Meditate,Parks,8.0,0.0,42
20,11.6,22.4,48,33.6,60,Rainy,0.4,Parks,4.5,15,2,Meditate,Fitness,10.0,0.0,50
46,27.5,50.3,46,27.9,77,Rainy,1.4,Lakes,3.5,20,6,Meditate,Fitness,15.0,0.0,42
31,19.0,40.8,40,34.9,82,Mist/Fog,0.6,Parks,4.6,19,3,Exercise,Libraries,5.0,0.0,99
64,40.9,81.4,47,23.1,45,Partly Cloudy,5.1,Parks,4.4,13,5,Meditate,Parks,5.0,4.1,75
78,31.4,67.4,55,32.6,38,Thunderstorm,0.4,Cafes,3.6,9,3,Fresh Air,All,8.0,0.0,63
140,70.1,145.6,50,33.5,46,Thunderstorm,3.1,Fitness,3.5,6,7,Fresh Air,Cafes,5.0,4.5,15
149,65.4,124.5,40,33.4,41,Rainy,2.5,Libraries,4.0,9,2,Exercise,Lakes,20.0,0.0,51
62,28.4,51.8,37,19.8,53,Thunderstorm,0.9,Libraries,4.6,20,2,Study,Fitness,5.0,3.8,99
54,33.0,60.1,39,26.4,36,Rainy,0.5,Lakes,3.5,12,1,Study,Fitness,5.0,0.0,52
119,66.7,115.9,53,21.9,59,Clear,1.6,Cafes,4.3,11,4,Quiet Time,Cafes,8.0,3.1,82
92,47.4,81.0,42,21.1,47,Thunderstorm,5.2,Cafes,4.1,10,4,Fresh Air,Fitness,20.0,4.0,76
67,34.3,73.2,38,26.6,38,Partly Cloudy,6.6,Libraries,4.9,12,6,Exercise,Lakes,8.0,0.0,88
139,68.0,113.9,42,31.0,76,Rainy,3.6,Libraries,4.8,6,7,Exercise,Cafes,15.0,4.8,71
57,27.6,50.3,50,24.2,36,Clear,2.9,Fitness,4.7,21,2,Meditate,Parks,20.0,0.0,64
127,65.1,141.3,62,21.5,67,Cloudy,1.7,Fitness,3.6,21,5,Relax,Lakes,15.0,0.0,32
106,44.4,89.8,42,22.7,77,Thunderstorm,2.6,Cafes,4.6,10,4,Study,Parks,15.0,0.0,87
62,27.1,45.0,47,32.9,67,Rainy,2.7,Lakes,3.7,21,1,Relax,Meditation,20.0,0.0,58
32,17.2,33.5,31,21.2,40,Cloudy,2.2,Meditation,3.5,11,2,Fresh Air,Lakes,20.0,3.4,89
121,51.3,112.2,32,25.2,59,Mist/Fog,0.6,Libraries,4.3,8,4,Fresh Air,Fitness,15.0,0.0,72
107,63.6,135.7,46,23.2,44,Clear,1.0,Lakes,3.8,14,4,Relax,Cafes,15.0,0.0,83
55,28.0,48.9,43,22.0,63,Thunderstorm,5.0,Parks,3.9,11,3,Exercise,Parks,10.0,0.0,83
128,74.8,129.8,50,35.8,59,Partly Cloudy,3.0,Cafes,3.7,9,7,Relax,Meditation,5.0,3.7,28
39,16.8,31.2,41,29.6,76,Rainy,2.4,Parks,4.3,15,3,Study,Fitness,8.0,0.0,52
98,50.3,80.5,64,23.4,35,Rainy,5.1,Fitness,4.6,6,2,Quiet Time,Libraries,10.0,3.0,24
174,106.3,208.0,48,34.3,73,Clear,10.4,Fitness,4.4,14,3,Relax,Libraries,8.0,0.0,17
82,36.4,79.1,38,18.7,75,Clear,8.6,Lakes,4.0,7,1,Meditate,Lakes,10.0,0.0,74
86,51.5,103.5,45,28.5,75,Rainy,6.1,Fitness,4.5,12,5,Meditate,Lakes,10.0,4.6,39
25,15.1,24.4,44,27.7,67,Mist/Fog,0.8,Lakes,4.6,8,2,Exercise,Parks,10.0,0.0,98
46,22.0,46.7,44,35.1,40,Partly Cloudy,1.3,Parks,4.1,8,4,Exercise,Fitness,15.0,0.0,93
54,25.2,41.7,37,24.2,84,Rainy,0.7,Parks,3.8,20,1,Relax,Cafes,8.0,0.0,75
38,24.2,51.1,38,20.7,77,Cloudy,3.8,Parks,3.9,9,2,Exercise,Lakes,15.0,0.0,99
50,27.4,54.7,42,23.7,41,Cloudy,0.5,Libraries,4.6,8,3,Meditate,All,8.0,0.0,99
91,42.6,86.6,44,29.5,49,Thunderstorm,4.1,Cafes,4.3,20,4,Study,All,5.0,0.0,81
98,57.4,121.5,30,27.0,46,Clear,6.3,Libraries,4.6,9,5,Fresh Air,Parks,10.0,4.9,86
42,21.3,42.2,48,35.3,79,Partly Cloudy,5.3,Parks,4.4,19,3,Study,Fitness,20.0,4.7,69
136,87.0,153.6,42,29.5,74,Cloudy,1.9,Libraries,4.3,11,7,Quiet Time,Libraries,20.0,3.9,84
152,61.5,117.1,34,29.9,73,Partly Cloudy,1.9,Libraries,4.8,16,6,Meditate,Cafes,8.0,4.6,76
53,28.3,51.3,48,25.3,72,Mist/Fog,16.0,Lakes,3.8,19,2,Meditate,Fitness,15.0,0.0,56
51,31.3,53.3,44,19.6,63,Cloudy,1.0,Cafes,4.7,19,4,Meditate,Meditation,5.0,4.4,79
157,64.9,126.5,41,19.2,76,Partly Cloudy,3.9,Parks,4.6,8,1,Study,Fitness,5.0,0.0,40
54,28.9,49.3,36,19.7,82,Rainy,1.2,Parks,4.5,19,1,Fresh Air,Parks,5.0,0.0,94
24,13.7,25.4,49,35.6,78,Rainy,2.0,Parks,4.6,17,1,Study,Cafes,8.0,3.7,53
85,35.9,75.2,38,30.1,45,Partly Cloudy,7.4,Libraries,4.7,9,1,Meditate,Parks,8.0,0.0,81
88,55.9,113.4,53,34.2,49,Cloudy,8.9,Fitness,4.2,20,4,Relax,Cafes,8.0,0.0,39
111,56.1,120.7,28,21.8,47,Mist/Fog,1.5,Libraries,5.0,14,4,Fresh Air,Lakes,20.0,0.0,80
64,39.0,74.0,45,21.1,69,Partly Cloudy,0.4,Parks,3.9,13,4,Fresh Air,Libraries,8.0,4.5,99
35,20.8,43.2,43,28.3,57,Rainy,5.3,Parks,3.7,15,7,Exercise,Parks,5.0,0.0,84
32,16.5,28.4,41,22.8,67,Mist/Fog,13.9,Lakes,4.4,13,5,Exercise,Libraries,5.0,0.0,70
146,68.2,112.9,61,23.8,64,Partly Cloudy,0.4,Fitness,4.4,13,4,Study,Cafes,5.0,0.0,31
134,67.4,111.6,45,35.2,61,Thunderstorm,1.4,Cafes,3.6,18,1,Exercise,Fitness,15.0,0.0,54
95,47.9,102.4,41,30.2,54,Partly Cloudy,1.2,Libraries,4.9,8,3,Quiet Time,Fitness,20.0,0.0,90
129,52.7,86.2,50,21.0,77,Mist/Fog,0.3,Cafes,4.0,7,6,Fresh Air,Meditation,20.0,0.0,55
30,15.1,32.2,28,22.1,47,Clear,1.4,Meditation,4.4,13,2,Exercise,All,15.0,4.0,99
152,95.2,183.6,30,21.3,55,Mist/Fog,7.1,Libraries,4.5,8,5,Exercise,Meditation,20.0,4.0,69
29,17.1,34.3,40,25.0,72,Clear,3.3,Meditation,4.0,11,6,Quiet Time,Libraries,8.0,0.0,85
146,69.9,153.5,33,33.2,66,Clear,3.3,Libraries,4.7,20,1,Exercise,All,8.0,4.7,64
60,37.0,74.4,35,25.0,44,Rainy,0.5,Libraries,4.1,11,5,Quiet Time,Fitness,5.0,0.0,99
125,55.5,116.7,41,30.1,63,Clear,3.0,Libraries,4.2,10,4,Meditate,Fitness,8.0,0.0,61
53,33.4,64.1,48,29.0,43,Cloudy,3.4,Lakes,3.5,13,1,Meditate,Cafes,8.0,0.0,52
140,60.0,108.9,58,26.1,84,Rainy,3.5,Fitness,4.4,20,2,Quiet Time,Libraries,5.0,3.5,19
85,45.9,87.6,40,32.2,75,Mist/Fog,4.5,Meditation,4.2,9,4,Fresh Air,Parks,5.0,0.0,65
85,38.7,64.6,65,28.4,72,Thunderstorm,8.5,Fitness,3.7,14,7,Exercise,Meditation,5.0,0.0,34
167,94.1,155.8,45,31.9,40,Rainy,0.5,Fitness,5.0,19,6,Quiet Time,Parks,20.0,3.9,30
117,73.1,159.1,46,25.2,61,Partly Cloudy,3.5,Fitness,4.3,15,7,Fresh Air,All,15.0,4.1,69
26,13.7,26.7,40,21.3,67,Thunderstorm,3.8,Parks,3.6,6,4,Quiet Time,Fitness,5.0,0.0,60
153,76.7,128.8,36,20.4,35,Thunderstorm,3.7,Libraries,3.6,11,4,Relax,Parks,15.0,4.8,55
78,46.9,85.8,53,22.6,84,Mist/Fog,4.3,Cafes,4.8,8,2,Study,Lakes,15.0,4.5,86
36,18.1,29.2,35,35.2,57,Partly Cloudy,1.3,Lakes,4.3,14,5,Study,Parks,8.0,0.0,74
129,72.5,135.5,48,22.4,50,Cloudy,6.8,Fitness,3.6,17,2,Relax,Parks,10.0,0.0,41
152,90.4,159.7,34,33.7,76,Partly Cloudy,1.4,Parks,4.3,9,3,Quiet Time,Libraries,20.0,0.0,49
36,22.9,42.1,30,35.3,46,Partly Cloudy,0.4,Meditation,4.7,22,4,Exercise,Cafes,15.0,3.1,92
67,27.6,48.4,37,21.3,83,Rainy,3.2,Libraries,3.5,19,4,Quiet Time,Parks,8.0,3.9,95
60,29.7,65.1,42,29.8,42,Thunderstorm,8.9,Meditation,4.7,13,2,Fresh Air,Cafes,20.0,4.1,79
108,48.3,103.8,34,20.2,47,Cloudy,1.0,Meditation,4.9,14,5,Fresh Air,Cafes,20.0,0.0,81
53,34.1,66.8,36,25.2,36,Partly Cloudy,8.2,Parks,3.9,20,4,Study,Parks,10.0,4.2,90
135,82.8,175.7,55,19.3,50,Thunderstorm,0.4,Cafes,4.7,21,3,Quiet Time,Meditation,20.0,4.3,70
47,23.9,42.9,38,20.9,74,Cloudy,10.1,Meditation,3.9,6,3,Exercise,Parks,8.0,0.0,79
30,16.3,30.8,34,35.0,40,Thunderstorm,10.3,Meditation,4.9,18,2,Meditate,Parks,20.0,0.0,99
64,31.5,60.5,42,26.5,53,Clear,3.8,Meditation,4.2,19,4,Fresh Air,Fitness,5.0,4.1,74
54,33.1,53.1,38,26.8,41,Cloudy,0.9,Lakes,4.9,12,4,Quiet Time,Meditation,8.0,0.0,99
51,26.7,50.7,53,26.9,83,Clear,0.5,Cafes,3.6,11,1,Exercise,All,15.0,3.7,82
43,19.3,36.2,31,21.3,49,Mist/Fog,19.9,Meditation,4.8,15,5,Quiet Time,All,10.0,0.0,71
53,31.1,59.7,57,23.7,38,Partly Cloudy,12.4,Cafes,4.5,21,4,Exercise,Cafes,5.0,4.6,76
122,72.6,131.7,56,35.3,43,Partly Cloudy,3.0,Fitness,3.6,17,4,Relax,Meditation,10.0,3.5,25
116,56.4,108.7,29,32.5,51,Mist/Fog,6.6,Meditation,3.9,18,6,Relax,Libraries,10.0,4.2,64
111,45.8,73.6,50,30.9,50,Clear,1.6,Fitness,3.9,6,7,Exercise,Fitness,20.0,4.8,99
73,43.9,70.9,49,25.1,43,Rainy,10.1,Fitness,3.9,17,7,Fresh Air,Parks,5.0,0.0,28
52,26.6,51.2,48,20.8,69,Cloudy,0.6,Fitness,3.9,19,6,Quiet Time,Meditation,15.0,0.0,81
38,17.1,36.9,44,23.4,77,Rainy,2.7,Lakes,4.9,19,4,Quiet Time,Parks,20.0,4.4,86
50,21.5,43.4,35,32.8,66,Mist/Fog,13.8,Parks,3.6,12,6,Fresh Air,Parks,8.0,0.0,88
35,16.4,29.6,34,32.4,47,Partly Cloudy,4.1,Lakes,4.4,18,1,Exercise,Cafes,5.0,3.9,91
60,34.2,64.5,51,30.8,49,Cloudy,4.8,Lakes,4.8,10,6,Relax,Lakes,5.0,0.0,87
37,15.5,30.5,40,28.4,56,Partly Cloudy,5.8,Parks,5.0,10,7,Exercise,Fitness,15.0,0.0,99
63,27.4,50.2,39,18.3,53,Cloudy,6.2,Meditation,3.5,18,5,Exercise,All,15.0,0.0,81
80,39.9,69.6,56,18.8,71,Cloudy,7.9,Cafes,4.5,19,3,Relax,Cafes,5.0,0.0,54
25,11.0,22.9,38,20.6,41,Clear,3.6,Parks,3.7,12,7,Meditate,Libraries,10.0,0.0,84
140,68.8,145.5,52,35.4,37,Partly Cloudy,3.7,Cafes,4.1,10,7,Fresh Air,Cafes,20.0,0.0,44
91,54.9,120.2,37,18.8,49,Partly Cloudy,3.1,Libraries,3.9,15,3,Study,Meditation,20.0,3.2,81
52,28.5,51.5,33,23.1,76,Partly Cloudy,1.5,Meditation,4.1,18,2,Relax,Meditation,10.0,0.0,97
22,12.6,23.0,38,19.8,55,Rainy,0.8,Lakes,4.1,20,1,Relax,Cafes,20.0,4.7,89
28,16.8,27.5,43,19.3,82,Clear,4.3,Lakes,4.2,8,4,Exercise,Cafes,5.0,0.0,94
124,61.2,104.5,47,22.4,51,Partly Cloudy,2.3,Cafes,3.6,18,3,Fresh Air,Cafes,10.0,0.0,65
138,66.2,143.2,58,19.0,71,Thunderstorm,0.8,Cafes,4.6,22,6,Meditate,All,5.0,0.0,34
125,63.4,116.2,44,21.5,51,Partly Cloudy,3.6,Cafes,4.4,20,4,Quiet Time,Cafes,10.0,0.0,88
54,34.7,76.2,46,32.4,39,Rainy,1.4,Parks,4.7,9,5,Study,Meditation,5.0,3.1,47
139,76.6,144.6,48,21.8,84,Partly Cloudy,2.1,Lakes,3.6,10,3,Meditate,Fitness,10.0,3.3,34
130,71.3,122.1,30,34.5,66,Rainy,4.6,Libraries,4.6,16,6,Exercise,Cafes,8.0,3.3,63
58,32.1,55.8,48,23.0,41,Thunderstorm,11.7,Parks,4.5,22,2,Study,Meditation,15.0,0.0,44
34,14.3,30.1,46,34.1,37,Partly Cloudy,9.4,Parks,4.2,8,2,Quiet Time,Cafes,10.0,0.0,69
86,39.7,79.6,49,35.9,71,Rainy,0.9,Fitness,4.2,20,4,Exercise,Fitness,8.0,4.9,81
